
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#


= Überblick über die ÖPNV-Linien des Verkehrsverbund Steiermark (Verbund Linie)

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Steiermark/Analyse/VVSt-Linien|VVSt Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-VVSt Informationen] zu dieser Auswertung.
-

== Quellen 
-
#
== S-Bahn
783;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:783:
784;bus;Teilstrecke: Wernersdorf - Wolfsgruben - Vordersdorf - Wies;;;Arno Fruhmann GmbH;AT-VVSt;at:stv:1784:
784;bus;Etzendorf - Vordersdorf - Etzendorf - Wies;;;Arno Fruhmann GmbH;AT-VVSt;at:stv:784:
785;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:785:
787;bus;;;;Arno Fruhmann GmbH;AT-VVSt;at:stv:787:
789;bus;;;;Günter Karl Kastner;AT-VVSt;at:stv:789:
790;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:790:
795;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:795:
=== Bereich 8xx
X81;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:9081:
810;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:810:
820;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:820:
821;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:821:
822;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:822:
823;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:823:
825;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:825:
830;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:830:
832;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:832:
840;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:840:
841;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:841:
842;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:842:
843;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:843:
844;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:844:
845;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:845:
846;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:846:
847;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:847:
860;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:860:
862;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:862:
863;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:863:
864;bus;;;;Burghard Pichler;AT-VVSt;at:stv:864:
867;bus;;;;NSM Taxi GmbH;AT-VVSt;at:stv:867:
868;bus;;;;NSM Taxi GmbH;AT-VVSt;at:stv:868:
870;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:870:
871;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:871:
872;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:872:
873;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:873:
880;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:880:
885;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:885:
886;bus;;;;Naturpark-Bus Lercher GmbH;AT-VVSt;at:stv:886:
887;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:887:
888;bus;;;;Naturpark-Bus Lercher GmbH;AT-VVSt;at:stv:888:
890;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:890:
891;bus;;;;Capellari GmbH;AT-VVSt;at:stv:1891:
891;bus;;;;Capellari GmbH;AT-VVSt;at:stv:891:
892;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:892:
893;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:893:
894;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:894:
895;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:895:
898;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:898:
=== Bereich 9xx
900;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:900:
900D;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:9006:
900S;bus;;;;Ramsauer Verkehrsbetriebe GmbH;AT-VVSt;at:stv:9004:
900S;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:9005:
901;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:901:
902;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:902:
910;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:910:
911;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:911:
912;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:912:
915;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:915:
920;bus;;;;Anrufbusse;AT-VVSt;at:stv:2920:
920;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:920:
922;bus;;;;Anrufbusse;AT-VVSt;at:stv:922:
923;bus;;;;Anrufbusse;AT-VVSt;at:stv:923:
925;bus;;;;Anrufbusse;AT-VVSt;at:stv:1925:
930;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:930:
931;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:931:
940;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:940:
941;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:941:
942;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:942:
945;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:1945:
945;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:945:
946;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:946:
947;bus;;;;Taxi Seebacher;AT-VVSt;at:stv:947:
948;bus;;;;Marion Gamsjäger;AT-VVSt;at:stv:948:
949;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:949:
950;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:950:
952;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:952:
955;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:955:
956;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:956:
957;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:957:
960;bus;;;;Ramsauer Verkehrsbetriebe GmbH;AT-VVSt;at:stv:960:
962;bus;;;;Ramsauer Verkehrsbetriebe GmbH;AT-VVSt;at:stv:962:
964;bus;;;;Ramsauer Verkehrsbetriebe GmbH;AT-VVSt;at:stv:964:
965;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:965:
971;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:971:
972;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:972:
973;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:973:
974;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:974:
975;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:975:
976;bus;;;;Planai-Hochwurzen-Bahnen GmbH;AT-VVSt;at:stv:976:
A;bus;;;;Planai-Hochwurzen;AT-VVSt;at:stv:6001:
B;bus;;;;Planai-Hochwurzen;AT-VVSt;at:stv:6002:
-
#
== Stadtverkehr Bruck/Kapfenberg
1;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4001:
11;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4011:
12;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4012:
20;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4020:
21;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4021:
22;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4022:
23;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4023:
24;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4024:
25;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4025:
41;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4041:
42;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4042:
43;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4043:
51;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4051:
52;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4052:
53;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4053:
60;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4060:
90;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4090:
91;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4091:
92;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4092:
93;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4093:
95;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:4095:
-
#
== Stadtverkehr Leoben/Trofaiach  
1;bus;;;;Stadtwerke Leoben;AT-VVSt;at:stv:5001:
2;bus;;;;Stadtwerke Leoben;AT-VVSt;at:stv:5002:
3;bus;;;;Stadtwerke Leoben;AT-VVSt;at:stv:5003:
4;bus;;;;Stadtwerke Leoben;AT-VVSt;at:stv:5004:
7;bus;;;;Stadtwerke Leoben;AT-VVSt;at:stv:5007:
20;bus;;Leoben;Trofaiach Nord/Gladen;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5020:
21;bus;;Leoben;Gimplach;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5021:
25;bus;;Leoben;Gimplach;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5025:
29;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5029:
30;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5030:
31;bus;;;;Mürztaler Verkehrsgesellschaft mbH;AT-VVSt;at:stv:5031:
-
#
== Stadtverkehr Aichfeld  
1;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:3001:
2;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:3002:
3;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:3003:
48;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:3048:
58;bus;;;;RegioBus Steiermark;AT-VVSt;at:stv:3058:
-
#
==Sonstige (nicht im Verbund)
===Fernbusse
ICB;bus;Intercitybus;Graz;Klagenfurt;ÖBB;AT-Eisenbahn;32-592-0-j25-1
-
#
===Touristische Linien
FZ;train;Stainzer Flascherlzug;Preding-Wieselsdorf;Stainz

