
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#

# Überblick über die ÖPNV-Linien des "Verkehrsverbund Ost-Region" (VOR)

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Ost-Region/Analyse/VOR-Linien|VOR Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-VOR Informationen] zu dieser Auswertung.
-

== Bahnen
=== Regional-Express
95B;bus;;;;Wiener Linien;AT-VOR;at:vor:3295:
96A;bus;;;;Wiener Linien;AT-VOR;at:vor:3496:
97A;bus;;;;Wiener Linien;AT-VOR;at:vor:3497:
98A;bus;;;;Wiener Linien;AT-VOR;at:vor:3498:
99A;bus;;;;Wiener Linien;AT-VOR;at:vor:3499:
99B;bus;;;;Wiener Linien;AT-VOR;at:vor:3299:
-
#
==== Nachtbuslinien
N6;bus;;;;Wiener Linien;AT-VOR;at:vor:3506:
N8;bus;;;;Wiener Linien;AT-VOR;at:vor:3508:
N17;bus;;;;Wiener Linien;AT-VOR;at:vor:3917:
N20;bus;;;;Wiener Linien;AT-VOR;at:vor:3521:
N23;bus;;;;Wiener Linien;AT-VOR;at:vor:3523:
N24;bus;;;;Wiener Lokalbahnen Verkehrsdienste;AT-VOR;"at:vor:3923:;at:vor:3924:"
N25;bus;;;;Wiener Linien;AT-VOR;at:vor:3525:
N29;bus;;;;Wiener Linien;AT-VOR;at:vor:3529:
N30;bus;;;;Wiener Linien;AT-VOR;at:vor:3930:
N31;bus;;;;Wiener Linien;AT-VOR;at:vor:3531:
N35;bus;;;;Wiener Linien;AT-VOR;at:vor:3535:
N36;bus;;;;Wiener Linien;AT-VOR;at:vor:3936:
N38;bus;;;;Wiener Linien;AT-VOR;at:vor:3538:
N41;bus;;;;Wiener Linien;AT-VOR;at:vor:3541:
N43;bus;;;;Wiener Linien;AT-VOR;at:vor:3543:
N46;bus;;;;Wiener Linien;AT-VOR;at:vor:3546:
N49;bus;;;;Wiener Linien;AT-VOR;at:vor:3549:
N54;bus;;;;Wiener Linien;AT-VOR;at:vor:3954:
N60;bus;;;;Wiener Linien;AT-VOR;at:vor:3560:
N61;bus;;;;Wiener Linien;AT-VOR;at:vor:3961:
N62;bus;;;;Wiener Linien;AT-VOR;at:vor:3562:
N64;bus;;;;Wiener Linien;AT-VOR;at:vor:3964:
N65;bus;;;;Wiener Linien;AT-VOR;at:vor:3565:
N66;bus;;;;Wiener Linien;AT-VOR;at:vor:3566:
N67;bus;;;;Wiener Linien;AT-VOR;at:vor:3567:
N68;bus;;;;Wiener Linien;AT-VOR;at:vor:3968:
N71;bus;;;;Wiener Linien;AT-VOR;at:vor:3571:
N75;bus;;;;Wiener Linien;AT-VOR;at:vor:3575:
N81;bus;;;;Wiener Linien;AT-VOR;at:vor:3981:
N84;bus;;;;Wiener Linien;AT-VOR;at:vor:3984:
N90;bus;;;;Wiener Linien;AT-VOR;at:vor:3990:
N91;bus;;;;Wiener Linien;AT-VOR;at:vor:3991:
-
#
==== nicht Wiener Linien
VAL1|VAB1;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:1187:
VAL2|VAB2;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:1185:
VAL3|VAB3;bus;;;;Österreichische Postbus AG;AT-VOR;at:vor:1183:
ZF;bus;;;;;AT-VOR;at:vor:7071:
G3;bus;;;;;AT-VOR;at:vor:503:
as;bus
KPE;bus
-
#
=== Amstetten
1;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2061:
2;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2062:
3;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2063:
4;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2064:
5;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2065:
6;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2066:
7;bus;;Amstetten;;N-Bus GmbH;AT-VOR;at:vor:2067:
-
#
=== Baden
A;bus;;;;Blaguss Reisen GmbH;AT-VOR;at:vor:2031:
B;bus;;;;Blaguss Reisen GmbH;AT-VOR;at:vor:2032:
C;bus;;;;Blaguss Reisen GmbH;AT-VOR;at:vor:2033:
D;bus;;;;Blaguss Reisen GmbH;AT-VOR;at:vor:2034:
-
#
=== Eisenstadt
1;bus;Stadtbus Eisenstadt Georg;;;Partsch Verkehrsbetriebe GmbH;AT-VOR;at:vor:7001:
2;bus;Stadtbus Eisenstadt Vitus;;;Partsch Verkehrsbetriebe GmbH;AT-VOR;at:vor:7002:
3;bus;Stadtbus Eisenstadt Martin;;;Partsch Verkehrsbetriebe GmbH;AT-VOR;at:vor:7003:
4;bus;Stadtbus Eisenstadt Fanny;;;Partsch Verkehrsbetriebe GmbH;AT-VOR;at:vor:7004:
-
#
=== Gmünd
1;bus;;Gmünd;;Österreichische Postbus AG;AT-VOR;at:vor:2076:
-
#
=== Hollabrunn
1;bus;;Hollabrunn;;Österreichische Postbus AG;AT-VOR;at:vor:2081:
